Date,Barnyard,Surface,Frame,Sub_frame,Timing,Days_elapsed,Temp,CO2_mgC,CH4_mgC,NH3_ugN,N2O_ugN,CO2_mg,CH4_mg,NH3_mg,N2O_mg,CO2_eq
2014-06-19,9,BARK,C,M,AFTER,2,25.3,1.27E+03,1.30E+00,NA,6.72E+01,4.64E+03,1.73E+00,NA,1.06E-01,NA
2014-06-19,9,BARK,D,M,AFTER,2,25.3,1.09E+03,2.21E+01,8.51E+01,1.53E+03,3.99E+03,2.95E+01,1.03E-01,2.40E+00,5.44E+03
2014-06-20,1,SOIL,C,A,AFTER,3,23.0,3.35E+01,1.58E+00,NA,7.32E-01,1.23E+02,2.10E+00,NA,1.15E-03,NA
2014-06-20,1,SOIL,D,A,AFTER,3,23.0,4.13E+01,7.30E-01,2.54E+02,NA,1.51E+02,9.73E-01,3.08E-01,NA,NA
2014-06-20,2,SOIL,C,A,AFTER,3,23.9,3.13E+01,8.57E+00,1.16E+02,3.73E+00,1.15E+02,1.14E+01,1.40E-01,5.86E-03,4.02E+02
2014-06-20,3,SOIL,C,A,AFTER,3,23.8,4.79E+01,6.73E+00,8.58E+01,1.14E+00,1.76E+02,8.97E+00,1.04E-01,1.80E-03,4.01E+02
2014-06-20,3,SOIL,D,A,AFTER,3,23.3,9.96E+01,5.09E+01,1.08E+02,4.95E+00,3.65E+02,6.78E+01,1.31E-01,7.77E-03,2.06E+03
2014-06-20,4,SAND,C,A,AFTER,3,22.8,3.25E+01,2.45E+01,6.07E+01,3.56E+01,1.19E+02,3.27E+01,7.37E-02,5.60E-02,9.54E+02
2014-06-20,4,SAND,D,A,AFTER,3,23.0,7.34E+01,1.47E+00,4.43E+02,2.65E+01,2.69E+02,1.97E+00,5.38E-01,4.16E-02,3.32E+02
2014-06-20,5,SAND,C,A,AFTER,3,23.8,1.13E+02,4.00E+01,1.60E+02,4.53E+01,4.14E+02,5.33E+01,1.95E-01,7.12E-02,1.77E+03
2014-06-20,5,SAND,D,A,AFTER,3,23.9,1.14E+02,1.04E+01,1.38E+02,1.85E+01,4.18E+02,1.39E+01,1.68E-01,2.90E-02,7.74E+02
2014-06-20,6,SAND,C,A,AFTER,3,23.9,1.03E+02,2.71E+01,6.22E+02,1.91E+01,3.79E+02,3.62E+01,7.55E-01,3.00E-02,1.29E+03
2014-06-20,6,SAND,D,A,AFTER,3,23.9,9.65E+01,8.34E+01,NA,NA,3.54E+02,1.11E+02,NA,NA,NA
2014-06-20,7,BARK,C,A,AFTER,3,23.0,7.74E+02,3.03E+00,NA,1.42E+03,2.84E+03,4.03E+00,NA,2.23E+00,NA
2014-06-20,7,BARK,D,A,AFTER,3,23.0,1.43E+03,4.90E+00,NA,1.57E+02,5.24E+03,6.53E+00,NA,2.47E-01,NA
2014-06-20,8,BARK,D,A,AFTER,3,23.8,1.35E+03,2.43E+01,5.66E+01,3.69E+03,4.96E+03,3.25E+01,6.88E-02,5.79E+00,7.50E+03
2014-06-20,9,BARK,C,A,AFTER,3,23.7,1.88E+03,2.42E+00,NA,1.73E+02,6.89E+03,3.23E+00,NA,2.71E-01,NA
2014-06-20,9,BARK,D,A,AFTER,3,24.0,1.14E+03,1.64E+01,1.44E+02,1.53E+03,4.19E+03,2.19E+01,1.74E-01,2.40E+00,5.46E+03
2014-07-10,1,SOIL,A,M,BEFORE,23,19.0,1.16E+02,4.13E-01,NA,NA,4.24E+02,5.51E-01,NA,NA,NA
2014-07-10,1,SOIL,B,M,BEFORE,23,19.8,1.23E+02,7.07E-01,5.66E+01,NA,4.50E+02,9.43E-01,6.87E-02,NA,NA
2014-07-10,2,SOIL,A,M,BEFORE,23,21.0,1.09E+02,9.39E-01,NA,4.36E+01,3.99E+02,1.25E+00,NA,6.86E-02,NA
2014-07-10,2,SOIL,B,M,BEFORE,23,22.3,2.90E+02,4.95E+00,NA,NA,1.06E+03,6.60E+00,NA,NA,NA
2014-07-10,2,SOIL,B,A,BEFORE,23,24.7,4.31E+02,4.39E+00,NA,4.72E+01,1.58E+03,5.85E+00,NA,7.42E-02,NA
2014-07-10,3,SOIL,A,M,BEFORE,23,22.3,2.48E+02,7.77E-01,NA,5.50E+00,9.08E+02,1.04E+00,NA,8.65E-03,NA
2014-07-10,3,SOIL,B,M,BEFORE,23,22.3,2.12E+02,1.42E+01,NA,NA,7.77E+02,1.89E+01,NA,NA,NA
2014-07-10,3,SOIL,A,A,BEFORE,23,24.8,4.18E+02,2.52E+00,NA,NA,1.53E+03,3.36E+00,NA,NA,NA
2014-07-10,3,SOIL,B,A,BEFORE,23,24.8,4.31E+02,1.87E+01,NA,NA,1.58E+03,2.50E+01,NA,NA,NA
2014-07-10,4,SAND,A,M,BEFORE,23,20.4,1.74E+02,3.72E-03,NA,2.11E+02,6.36E+02,4.96E-03,NA,3.32E-01,NA
2014-07-10,4,SAND,B,M,BEFORE,23,20.4,1.78E+02,1.13E-01,NA,3.37E+01,6.51E+02,1.51E-01,NA,5.30E-02,NA
2014-07-10,5,SAND,A,M,BEFORE,23,21.3,1.56E+02,1.24E-01,NA,NA,5.74E+02,1.65E-01,NA,NA,NA
2014-07-10,5,SAND,B,M,BEFORE,23,20.8,2.04E+02,7.96E-02,NA,NA,7.48E+02,1.06E-01,NA,NA,NA
2014-07-10,5,SAND,A,A,BEFORE,23,24.7,2.88E+02,NA,NA,NA,1.06E+03,NA,NA,NA,NA
2014-07-10,5,SAND,B,A,BEFORE,23,26.6,3.52E+02,3.38E-02,NA,NA,1.29E+03,4.50E-02,NA,NA,NA
2014-07-10,6,SAND,A,M,BEFORE,23,22.8,2.53E+02,NA,NA,2.11E+01,9.28E+02,NA,NA,3.32E-02,NA
2014-07-10,6,SAND,B,M,BEFORE,23,23.7,2.48E+02,8.07E-02,NA,1.08E+01,9.11E+02,1.08E-01,NA,1.69E-02,NA
2014-07-10,6,SAND,A,A,BEFORE,23,26.2,1.97E+02,7.28E-03,5.44E+01,NA,7.21E+02,9.70E-03,6.61E-02,NA,NA
2014-07-10,6,SAND,B,A,BEFORE,23,26.1,5.13E+02,2.17E-01,NA,2.16E+01,1.88E+03,2.89E-01,NA,3.40E-02,NA
2014-07-10,7,BARK,A,M,BEFORE,23,20.2,7.54E+02,6.73E-02,NA,NA,2.76E+03,8.97E-02,NA,NA,NA
2014-07-10,7,BARK,B,M,BEFORE,23,20.9,8.79E+02,3.30E-01,NA,NA,3.22E+03,4.40E-01,NA,NA,NA
2014-07-10,7,BARK,A,A,BEFORE,23,23.7,4.59E+02,4.26E-02,NA,NA,1.68E+03,5.68E-02,NA,NA,NA
2014-07-10,7,BARK,B,A,BEFORE,23,24.1,1.10E+03,1.60E-01,NA,3.87E+01,4.04E+03,2.13E-01,NA,6.08E-02,NA
2014-07-10,8,BARK,A,M,BEFORE,23,21.6,7.31E+02,2.51E-01,NA,1.18E+02,2.68E+03,3.35E-01,NA,1.85E-01,NA
2014-07-10,8,BARK,B,M,BEFORE,23,21.6,9.52E+02,3.28E-01,NA,1.46E+02,3.49E+03,4.38E-01,NA,2.30E-01,NA
2014-07-10,8,BARK,A,A,BEFORE,23,26.5,1.57E+03,4.52E-01,NA,7.61E+01,5.76E+03,6.02E-01,NA,1.20E-01,NA
2014-07-10,8,BARK,B,A,BEFORE,23,26.6,9.44E+02,2.05E-01,NA,9.08E+01,3.46E+03,2.74E-01,NA,1.43E-01,NA
2014-07-10,9,BARK,A,M,BEFORE,23,24.0,1.67E+03,2.92E-01,NA,4.15E+01,6.12E+03,3.89E-01,NA,6.52E-02,NA
2014-07-10,9,BARK,B,M,BEFORE,23,24.0,8.13E+02,8.31E-01,1.89E+00,3.58E+01,2.98E+03,1.11E+00,2.29E-03,5.62E-02,3.03E+03
2014-07-10,9,BARK,A,A,BEFORE,23,26.9,1.58E+03,3.65E-01,NA,1.26E+02,5.79E+03,4.86E-01,NA,1.98E-01,NA
2014-07-10,9,BARK,B,A,BEFORE,23,26.9,1.08E+03,1.20E+00,3.23E+01,1.39E+02,3.94E+03,1.60E+00,3.92E-02,2.19E-01,4.05E+03
2014-07-11,1,SOIL,C,M,BEFORE,24,22.6,1.23E+02,4.26E-01,NA,5.14E+00,4.50E+02,5.68E-01,NA,8.08E-03,NA
2014-07-11,1,SOIL,D,M,BEFORE,24,22.7,1.37E+02,9.54E-01,NA,1.02E+01,5.02E+02,1.27E+00,NA,1.60E-02,NA
2014-07-11,1,SOIL,C,A,BEFORE,24,21.5,7.46E+01,1.47E-01,1.54E+02,NA,2.74E+02,1.96E-01,1.87E-01,NA,NA
2014-07-11,1,SOIL,D,A,BEFORE,24,21.5,1.22E+02,1.33E+00,NA,2.73E+01,4.47E+02,1.77E+00,NA,4.30E-02,NA
2014-07-11,2,SOIL,C,M,BEFORE,24,22.9,1.01E+02,4.48E-01,NA,1.77E+01,3.70E+02,5.97E-01,NA,2.78E-02,NA
2014-07-11,2,SOIL,D,M,BEFORE,24,22.4,1.36E+02,1.35E+00,NA,5.53E+00,4.98E+02,1.79E+00,NA,8.69E-03,NA
2014-07-11,2,SOIL,C,A,BEFORE,24,21.6,9.14E+01,2.73E-01,6.83E+01,NA,3.35E+02,3.64E-01,8.29E-02,NA,NA
2014-07-11,2,SOIL,D,A,BEFORE,24,21.3,1.57E+02,2.14E+00,1.86E+02,2.05E+01,5.74E+02,2.85E+00,2.26E-01,3.22E-02,6.55E+02
2014-07-11,3,SOIL,C,M,BEFORE,24,21.9,2.76E+02,3.97E-01,NA,NA,1.01E+03,5.29E-01,NA,NA,NA
2014-07-11,3,SOIL,D,M,BEFORE,24,21.9,3.14E+02,5.26E+00,NA,NA,1.15E+03,7.02E+00,NA,NA,NA
2014-07-11,3,SOIL,C,A,BEFORE,24,20.6,2.59E+02,5.36E-01,1.53E+01,NA,9.50E+02,7.14E-01,1.86E-02,NA,NA
2014-07-11,3,SOIL,D,A,BEFORE,24,20.9,2.64E+02,1.08E+01,NA,1.07E+00,9.67E+02,1.44E+01,NA,1.68E-03,NA
2014-07-11,4,SAND,C,M,BEFORE,24,22.5,2.23E+02,NA,1.02E+02,3.97E+01,8.16E+02,NA,1.24E-01,6.24E-02,NA
2014-07-11,4,SAND,D,M,BEFORE,24,22.5,2.10E+02,6.07E-02,NA,1.10E+01,7.72E+02,8.09E-02,NA,1.73E-02,NA
2014-07-11,4,SAND,C,A,BEFORE,24,21.9,9.46E+01,1.72E-01,NA,1.16E+00,3.47E+02,2.29E-01,NA,1.82E-03,NA
2014-07-11,4,SAND,D,A,BEFORE,24,21.7,1.77E+02,5.78E-02,NA,NA,6.49E+02,7.71E-02,NA,NA,NA
2014-07-11,5,SAND,D,M,BEFORE,24,23.4,2.77E+02,6.36E-02,NA,NA,1.01E+03,8.48E-02,NA,NA,NA
2014-07-11,5,SAND,C,A,BEFORE,24,20.6,1.86E+02,NA,1.47E+02,1.74E+01,6.82E+02,NA,1.78E-01,2.73E-02,NA
2014-07-11,5,SAND,D,A,BEFORE,24,20.6,1.82E+02,NA,NA,NA,6.69E+02,NA,NA,NA,NA
2014-07-11,6,SAND,C,M,BEFORE,24,21.7,2.22E+02,NA,NA,6.35E+01,8.14E+02,NA,NA,9.97E-02,NA
2014-07-11,6,SAND,D,M,BEFORE,24,20.7,2.76E+02,NA,NA,9.25E+00,1.01E+03,NA,NA,1.45E-02,NA
2014-07-11,6,SAND,C,A,BEFORE,24,20.3,1.61E+02,8.19E-02,NA,NA,5.91E+02,1.09E-01,NA,NA,NA
2014-07-11,6,SAND,D,A,BEFORE,24,20.9,3.23E+02,NA,1.22E+02,1.11E+00,1.18E+03,NA,1.48E-01,1.74E-03,NA
2014-07-11,7,BARK,C,M,BEFORE,24,23.0,1.19E+03,7.77E-02,1.28E+02,4.97E+01,4.37E+03,1.04E-01,1.56E-01,7.81E-02,4.40E+03
2014-07-11,7,BARK,D,M,BEFORE,24,22.5,1.06E+03,2.47E-01,NA,6.80E+01,3.90E+03,3.29E-01,NA,1.07E-01,NA
2014-07-11,7,BARK,C,A,BEFORE,24,21.4,1.22E+03,5.02E-02,1.01E+02,1.62E+02,4.46E+03,6.69E-02,1.22E-01,2.54E-01,4.54E+03
2014-07-11,7,BARK,D,A,BEFORE,24,21.7,9.25E+02,1.54E-01,2.25E+02,5.66E+01,3.39E+03,2.05E-01,2.73E-01,8.89E-02,3.42E+03
2014-07-11,8,BARK,C,M,BEFORE,24,23.4,1.07E+03,3.17E-01,2.05E+02,1.58E+02,3.94E+03,4.22E-01,2.49E-01,2.48E-01,4.02E+03
2014-07-11,8,BARK,D,M,BEFORE,24,23.4,1.36E+03,2.99E-01,NA,1.40E+02,5.00E+03,3.99E-01,NA,2.20E-01,NA
2014-07-11,8,BARK,C,A,BEFORE,24,20.1,8.33E+02,1.98E-01,8.56E+01,NA,3.05E+03,2.63E-01,1.04E-01,NA,NA
2014-07-11,9,BARK,C,M,BEFORE,24,20.7,1.99E+03,1.49E-01,2.51E+01,2.91E+02,7.28E+03,1.99E-01,3.04E-02,4.57E-01,7.42E+03
2014-07-11,9,BARK,D,M,BEFORE,24,21.4,6.75E+02,1.45E+00,6.94E+01,1.28E+02,2.47E+03,1.93E+00,8.43E-02,2.01E-01,2.58E+03
2014-07-11,9,BARK,C,A,BEFORE,24,20.0,1.56E+03,1.46E-01,5.60E+00,1.77E+02,5.71E+03,1.94E-01,6.80E-03,2.78E-01,5.80E+03
2014-07-11,9,BARK,D,A,BEFORE,24,20.3,1.15E+03,5.42E-01,2.22E+02,1.80E+02,4.20E+03,7.22E-01,2.70E-01,2.84E-01,4.30E+03
2014-07-23,1,SOIL,A,M,AFTER,1,20.4,1.22E+02,6.19E+00,7.50E+02,1.11E+03,4.46E+02,8.25E+00,9.11E-01,1.74E+00,1.17E+03
2014-07-23,1,SOIL,B,M,AFTER,1,20.4,4.57E+01,1.80E+00,6.90E+02,2.16E+02,1.68E+02,2.40E+00,8.38E-01,3.40E-01,3.32E+02
2014-07-23,1,SOIL,A,A,AFTER,1,24.7,1.37E+02,2.81E+00,1.18E+03,1.78E+03,5.04E+02,3.75E+00,1.44E+00,2.79E+00,1.43E+03
2014-07-23,1,SOIL,B,A,AFTER,1,24.3,6.68E+01,2.10E+00,1.44E+03,4.13E+02,2.45E+02,2.80E+00,1.75E+00,6.49E-01,5.14E+02
2014-07-23,2,SOIL,A,M,AFTER,1,23.4,1.11E+02,8.17E+00,8.23E+02,1.57E+03,4.05E+02,1.09E+01,1.00E+00,2.46E+00,1.41E+03
2014-07-23,2,SOIL,B,M,AFTER,1,23.4,6.13E+01,3.35E+00,6.58E+03,4.34E+01,2.25E+02,4.46E+00,7.99E+00,6.82E-02,3.80E+02
2014-07-23,2,SOIL,A,A,AFTER,1,24.4,9.99E+01,4.61E+00,6.27E+01,1.07E+03,3.66E+02,6.15E+00,7.61E-02,1.69E+00,1.02E+03
2014-07-23,2,SOIL,B,A,AFTER,1,25.3,1.87E+02,1.40E+01,9.70E+03,3.93E+02,6.87E+02,1.86E+01,1.18E+01,6.18E-01,1.37E+03
2014-07-23,3,SOIL,A,M,AFTER,1,23.0,2.27E+02,1.01E+01,4.56E+03,1.25E+03,8.31E+02,1.34E+01,5.53E+00,1.96E+00,1.77E+03
2014-07-23,3,SOIL,B,M,AFTER,1,23.3,2.55E+02,7.70E+00,2.56E+03,1.28E+03,9.37E+02,1.03E+01,3.11E+00,2.01E+00,1.80E+03
2014-07-23,3,SOIL,A,A,AFTER,1,26.2,2.68E+02,9.10E+00,8.55E+03,1.38E+02,9.84E+02,1.21E+01,1.04E+01,2.18E-01,1.38E+03
2014-07-23,3,SOIL,B,A,AFTER,1,25.3,2.30E+02,1.01E+01,2.84E+03,1.09E+03,8.42E+02,1.34E+01,3.44E+00,1.72E+00,1.70E+03
2014-07-23,4,SAND,A,M,AFTER,1,20.8,2.83E+02,1.66E+01,5.49E+03,5.76E+03,1.04E+03,2.21E+01,6.66E+00,9.06E+00,4.31E+03
2014-07-23,4,SAND,B,M,AFTER,1,22.1,2.16E+02,2.76E+01,NA,1.53E+03,7.93E+02,3.67E+01,NA,2.41E+00,NA
2014-07-23,4,SAND,A,A,AFTER,1,24.5,3.34E+02,9.32E+00,1.01E+04,8.57E+03,1.22E+03,1.24E+01,1.22E+01,1.35E+01,5.59E+03
2014-07-23,4,SAND,B,A,AFTER,1,24.7,2.96E+02,3.07E+01,NA,2.59E+03,1.08E+03,4.09E+01,NA,4.06E+00,NA
2014-07-23,5,SAND,A,M,AFTER,1,20.8,1.86E+02,5.14E+00,1.82E+02,NA,6.82E+02,6.86E+00,2.20E-01,NA,NA
2014-07-23,5,SAND,B,M,AFTER,1,22.9,2.75E+02,3.73E+00,1.67E+02,2.64E+03,1.01E+03,4.97E+00,2.03E-01,4.15E+00,2.37E+03
2014-07-23,5,SAND,A,A,AFTER,1,25.2,3.52E+02,4.87E+00,NA,NA,1.29E+03,6.50E+00,NA,NA,NA
2014-07-23,5,SAND,B,A,AFTER,1,25.2,3.57E+02,5.04E+00,8.94E+02,3.96E+03,1.31E+03,6.72E+00,1.09E+00,6.22E+00,3.33E+03
2014-07-23,6,SAND,B,M,AFTER,1,22.0,4.01E+02,1.64E+01,NA,1.26E+04,1.47E+03,2.19E+01,NA,1.99E+01,NA
2014-07-23,6,SAND,A,A,AFTER,1,23.4,2.28E+02,1.04E+01,5.79E+03,1.41E+04,8.37E+02,1.39E+01,7.03E+00,2.22E+01,7.81E+03
2014-07-23,6,SAND,B,A,AFTER,1,23.4,3.53E+02,1.04E+01,NA,1.41E+04,1.30E+03,1.39E+01,NA,2.21E+01,NA
2014-07-23,7,BARK,A,M,AFTER,1,21.8,1.71E+03,NA,NA,2.30E+03,6.27E+03,NA,NA,3.61E+00,NA
2014-07-23,7,BARK,B,M,AFTER,1,22.5,1.68E+03,2.98E-01,1.79E+02,9.87E+02,6.17E+03,3.97E-01,2.17E-01,1.55E+00,6.64E+03
2014-07-23,7,BARK,A,A,AFTER,1,22.6,NA,3.28E-01,NA,2.82E+03,NA,4.38E-01,NA,4.43E+00,NA
2014-07-23,7,BARK,B,A,AFTER,1,24.2,NA,5.52E-01,7.66E+01,1.25E+03,NA,7.35E-01,9.30E-02,1.96E+00,NA
2014-07-23,8,BARK,A,M,AFTER,1,22.5,1.17E+03,3.86E-01,NA,4.46E+02,4.28E+03,5.14E-01,NA,7.01E-01,NA
2014-07-23,8,BARK,B,M,AFTER,1,21.8,1.42E+03,1.06E+00,1.39E+02,5.28E+02,5.21E+03,1.41E+00,1.68E-01,8.29E-01,5.50E+03
2014-07-23,8,BARK,A,A,AFTER,1,24.7,1.94E+03,2.16E-01,NA,9.26E+02,7.11E+03,2.88E-01,NA,1.46E+00,NA
2014-07-23,9,BARK,A,M,AFTER,1,22.0,1.34E+03,1.51E-01,NA,8.99E+03,4.92E+03,2.01E-01,NA,1.41E+01,NA
2014-07-23,9,BARK,B,M,AFTER,1,24.1,2.00E+03,1.82E+00,1.11E+02,1.21E+04,7.33E+03,2.43E+00,1.35E-01,1.91E+01,1.31E+04
2014-07-24,1,SOIL,C,M,AFTER,2,19.6,1.21E+02,7.69E-01,3.07E+02,1.24E+03,4.45E+02,1.03E+00,3.73E-01,1.94E+00,1.05E+03
2014-07-24,1,SOIL,D,M,AFTER,2,19.6,1.01E+02,2.95E+00,7.49E+02,8.19E+02,3.70E+02,3.93E+00,9.09E-01,1.29E+00,8.54E+02
2014-07-24,1,SOIL,C,A,AFTER,2,25.4,1.86E+02,1.80E+00,9.39E+02,2.41E+03,6.83E+02,2.40E+00,1.14E+00,3.79E+00,1.88E+03
2014-07-24,1,SOIL,D,A,AFTER,2,25.5,2.93E+02,7.38E+00,5.79E+03,2.55E+03,1.07E+03,9.84E+00,7.03E+00,4.00E+00,2.53E+03
2014-07-24,2,SOIL,C,M,AFTER,2,23.0,1.32E+02,1.55E+00,4.68E+02,1.61E+03,4.84E+02,2.07E+00,5.68E-01,2.52E+00,1.29E+03
2014-07-24,2,SOIL,D,M,AFTER,2,23.0,2.04E+02,5.08E+00,7.88E+03,1.30E+03,7.47E+02,6.77E+00,9.57E+00,2.04E+00,1.55E+03
2014-07-24,2,SOIL,D,A,AFTER,2,26.2,2.91E+02,7.51E+00,8.88E+03,1.90E+03,1.07E+03,1.00E+01,1.08E+01,2.99E+00,2.24E+03
2014-07-24,3,SOIL,C,M,AFTER,2,22.8,2.24E+02,4.10E+00,3.09E+03,2.31E+03,8.21E+02,5.47E+00,3.75E+00,3.63E+00,2.05E+03
2014-07-24,3,SOIL,C,A,AFTER,2,24.3,3.56E+02,8.09E+00,6.45E+03,2.60E+03,1.30E+03,1.08E+01,7.84E+00,4.09E+00,2.82E+03
2014-07-24,3,SOIL,D,A,AFTER,2,24.3,4.93E+02,1.37E+01,3.63E+03,3.79E+03,1.81E+03,1.83E+01,4.41E+00,5.96E+00,4.05E+03
2014-07-24,4,SAND,C,M,AFTER,2,19.8,2.74E+02,3.78E+00,2.23E+03,4.70E+03,1.01E+03,5.04E+00,2.71E+00,7.39E+00,3.34E+03
2014-07-24,4,SAND,D,M,AFTER,2,20.2,2.17E+02,1.57E+01,NA,7.52E+02,7.96E+02,2.09E+01,NA,1.18E+00,NA
2014-07-24,4,SAND,D,A,AFTER,2,25.4,3.78E+02,2.95E+01,5.16E+02,2.13E+03,1.39E+03,3.93E+01,6.27E-01,3.34E+00,3.37E+03
2014-07-24,5,SAND,C,M,AFTER,2,22.5,1.86E+02,1.46E+00,9.38E+01,NA,6.83E+02,1.95E+00,1.14E-01,NA,NA
2014-07-24,5,SAND,D,M,AFTER,2,23.1,2.55E+02,1.04E+00,1.26E+02,8.52E+02,9.35E+02,1.39E+00,1.54E-01,1.34E+00,1.37E+03
2014-07-24,5,SAND,C,A,AFTER,2,25.3,3.67E+02,1.99E+00,NA,NA,1.35E+03,2.65E+00,NA,NA,NA
2014-07-24,5,SAND,D,A,AFTER,2,25.8,3.24E+02,1.93E+00,5.89E+02,1.31E+03,1.19E+03,2.58E+00,7.16E-01,2.06E+00,1.87E+03
2014-07-24,6,SAND,C,M,AFTER,2,23.1,2.35E+02,2.40E+00,NA,6.59E+03,8.62E+02,3.20E+00,NA,1.03E+01,NA
2014-07-24,6,SAND,C,A,AFTER,2,26.8,2.58E+02,3.34E+00,7.32E+02,9.56E+03,9.45E+02,4.45E+00,8.89E-01,1.50E+01,5.54E+03
2014-07-24,7,BARK,C,M,AFTER,2,21.3,1.91E+03,NA,NA,1.34E+03,7.00E+03,NA,NA,2.11E+00,NA
2014-07-24,7,BARK,D,M,AFTER,2,20.8,1.80E+03,4.69E-01,NA,1.20E+03,6.60E+03,6.25E-01,NA,1.88E+00,NA
2014-07-24,8,BARK,C,M,AFTER,2,20.8,1.28E+03,8.10E-01,NA,2.48E+02,4.70E+03,1.08E+00,NA,3.89E-01,NA
2014-07-24,8,BARK,D,M,AFTER,2,22.2,1.30E+03,5.84E-01,NA,3.29E+02,4.76E+03,7.79E-01,NA,5.16E-01,NA
2014-07-24,8,BARK,C,A,AFTER,2,26.4,1.66E+03,5.55E-01,NA,2.53E+02,6.08E+03,7.40E-01,NA,3.97E-01,NA
2014-07-24,8,BARK,D,A,AFTER,2,26.1,1.52E+03,3.65E-01,NA,5.25E+02,5.57E+03,4.86E-01,NA,8.25E-01,NA
2014-07-24,9,BARK,D,M,AFTER,2,24.3,1.77E+03,1.22E+00,6.41E+01,1.04E+04,6.48E+03,1.62E+00,7.79E-02,1.63E+01,1.14E+04
2014-07-24,9,BARK,C,A,AFTER,2,26.1,1.41E+03,4.67E-01,1.52E+02,1.61E+04,5.18E+03,6.22E-01,1.84E-01,2.52E+01,1.27E+04
2014-07-24,9,BARK,D,A,AFTER,2,26.3,2.29E+03,1.17E+00,NA,1.84E+04,8.38E+03,1.56E+00,NA,2.88E+01,NA
2014-08-28,1,SOIL,A,M,BEFORE,36,19.3,1.28E+02,2.11E-01,NA,4.14E+01,4.70E+02,2.81E-01,NA,6.50E-02,NA
2014-08-28,1,SOIL,B,M,BEFORE,36,20.0,1.46E+02,6.15E-01,NA,4.81E+01,5.35E+02,8.20E-01,NA,7.56E-02,NA
2014-08-28,1,SOIL,A,A,BEFORE,36,23.8,1.94E+02,1.01E+00,NA,7.51E+01,7.12E+02,1.35E+00,NA,1.18E-01,NA
2014-08-28,1,SOIL,B,A,BEFORE,36,23.8,2.72E+02,1.51E+00,NA,1.12E+02,9.97E+02,2.01E+00,NA,1.75E-01,NA
2014-08-28,2,SOIL,A,M,BEFORE,36,22.3,1.80E+02,2.15E+00,NA,4.64E+01,6.59E+02,2.86E+00,NA,7.29E-02,NA
2014-08-28,2,SOIL,B,M,BEFORE,36,22.6,1.98E+02,6.15E-02,NA,5.13E+01,7.27E+02,8.20E-02,NA,8.06E-02,NA
2014-08-28,2,SOIL,A,A,BEFORE,36,23.6,2.01E+02,4.13E+00,3.03E+01,1.31E+00,7.38E+02,5.51E+00,3.68E-02,2.05E-03,8.76E+02
2014-08-28,2,SOIL,B,A,BEFORE,36,24.2,2.82E+02,3.67E-01,1.33E+02,9.01E+00,1.03E+03,4.89E-01,1.61E-01,1.42E-02,1.05E+03
2014-08-28,3,SOIL,A,M,BEFORE,36,22.4,1.59E+02,4.79E+00,NA,NA,5.82E+02,6.39E+00,NA,NA,NA
2014-08-28,3,SOIL,B,M,BEFORE,36,23.0,1.82E+02,6.60E+00,NA,NA,6.67E+02,8.81E+00,NA,NA,NA
2014-08-28,3,SOIL,A,A,BEFORE,36,22.1,2.87E+02,7.70E+00,NA,6.77E+01,1.05E+03,1.03E+01,NA,1.06E-01,NA
2014-08-28,3,SOIL,B,A,BEFORE,36,22.8,2.40E+02,1.10E+01,3.95E+01,NA,8.81E+02,1.47E+01,4.80E-02,NA,NA
2014-08-28,4,SAND,A,M,BEFORE,36,20.2,1.68E+02,5.21E+00,NA,NA,6.18E+02,6.95E+00,NA,NA,NA
2014-08-28,4,SAND,B,M,BEFORE,36,20.2,1.29E+02,1.39E+00,NA,NA,4.75E+02,1.86E+00,NA,NA,NA
2014-08-28,4,SAND,A,A,BEFORE,36,23.5,2.66E+02,8.79E+00,NA,1.13E+01,9.74E+02,1.17E+01,NA,1.78E-02,NA
2014-08-28,4,SAND,B,A,BEFORE,36,24.7,2.08E+02,1.96E+00,NA,NA,7.64E+02,2.61E+00,NA,NA,NA
2014-08-28,5,SAND,A,M,BEFORE,36,22.0,1.28E+02,1.91E+00,4.16E+02,2.56E+01,4.69E+02,2.55E+00,5.05E-01,4.03E-02,5.46E+02
2014-08-28,5,SAND,B,M,BEFORE,36,22.3,1.96E+02,2.90E+01,NA,7.00E+01,7.20E+02,3.86E+01,NA,1.10E-01,NA
2014-08-28,5,SAND,A,A,BEFORE,36,24.1,2.04E+02,1.93E+00,NA,5.42E+01,7.47E+02,2.57E+00,NA,8.51E-02,NA
2014-08-28,5,SAND,B,A,BEFORE,36,23.3,2.34E+02,2.00E+01,3.43E+02,NA,8.58E+02,2.67E+01,4.16E-01,NA,NA
2014-08-28,6,SAND,A,M,BEFORE,36,24.5,1.72E+02,1.17E+01,1.01E+02,NA,6.31E+02,1.57E+01,1.23E-01,NA,NA
2014-08-28,6,SAND,B,M,BEFORE,36,24.5,2.42E+02,1.53E+01,1.14E+02,NA,8.89E+02,2.04E+01,1.39E-01,NA,NA
2014-08-28,6,SAND,A,A,BEFORE,36,23.0,1.88E+02,8.61E+00,NA,NA,6.88E+02,1.15E+01,NA,NA,NA
2014-08-28,6,SAND,B,A,BEFORE,36,22.6,1.62E+02,1.92E+00,NA,NA,5.96E+02,2.56E+00,NA,NA,NA
2014-08-28,7,BARK,A,M,BEFORE,36,21.1,1.16E+03,9.11E-01,7.29E+01,3.57E+01,4.26E+03,1.21E+00,8.85E-02,5.61E-02,4.31E+03
